 2002  08  03   3950.000   
 2002  08  04   3750.000   
 2002  08  05   3590.000   
 2002  08  06   3440.000   
 2002  08  07   3310.000   
 2002  08  08   3220.000   
 2002  08  09   3150.000   
 2002  08  10   3120.000   
 2002  08  11   3080.000   
 2002  08  12   3000.000   
 2002  08  13   2980.000   
 2002  08  14   2980.000   
 2002  08  15   2910.000   
 2002  08  16   2840.000   
 2002  08  17   2820.000   
 2002  08  18   2820.000   
 2002  08  19   2830.000   
 2002  08  20   2780.000   
 2002  08  21   2670.000   
 2002  08  22   2490.000   
 2002  08  23   2410.000   
 2002  08  24   2330.000   
 2002  08  25   2290.000   
 2002  08  26   2260.000   
 2002  08  27   2280.000   
 2002  08  28   2370.000   
 2002  08  29   2480.000   
 2002  08  30   2540.000   
 2002  08  31   2520.000   
 2002  09  01   2470.000   
 2002  09  02   2470.000   
 2002  09  03   2450.000   
 2002  09  04   2410.000   
 2002  09  05   2420.000   
 2002  09  06   2460.000   
 2002  09  07   2410.000   
 2002  09  08   2300.000   
 2002  09  09   2200.000   
 2002  09  10   2080.000   
 2002  09  11   1980.000   
 2002  09  12   1890.000   
 2002  09  13   1860.000   
 2002  09  14   1900.000   
 2002  09  15   1900.000   
 2002  09  16   1890.000   
 2002  09  17   1960.000   
 2002  09  18   1930.000   
 2002  09  19   1870.000   
 2002  09  20   1880.000   
 2002  09  21   1970.000   
 2002  09  22   2490.000   
 2002  09  23   3150.000   
 2002  09  24   2940.000   
 2002  09  25   2780.000   
 2002  09  26   2830.000   
 2002  09  27   2910.000   
 2002  09  28   2860.000   
 2002  09  29   2670.000   
 2002  09  30   2520.000   
 2002  10  01   2410.000   
 2002  10  02   2450.000   
 2002  10  03   2430.000   
 2002  10  04   2340.000   
 2002  10  05   2500.000   
 2002  10  06   2850.000   
 2002  10  07   2770.000   
 2002  10  08   2540.000   
 2002  10  09   2610.000   
 2002  10  10   3460.000   
 2002  10  11   3750.000   
 2002  10  12   3290.000   
 2002  10  13   2910.000   
 2002  10  14   2640.000   
 2002  10  15   2410.000   
 2002  10  16   2240.000   
 2002  10  17   2100.000   
 2002  10  18   2000.000   
 2002  10  19   1900.000   
 2002  10  20   1830.000   
 2002  10  21   1780.000   
 2002  10  22   1660.000   
 2002  10  23   1510.000   
 2002  10  24   1460.000   
 2002  10  25   1420.000   
 2002  10  26   1400.000   
 2002  10  27   1350.000   
 2002  10  28   1300.000   
 2002  10  29   1260.000   
 2002  10  30   1210.000   
 2002  10  31   1170.000   
 2002  11  01   1130.000   
 2002  11  02   1110.000   
 2002  11  03   1080.000   
 2002  11  04   1010.000   
 2002  11  05   992.000   
 2002  11  06   974.000   
 2002  11  07   986.000   
 2002  11  08   1010.000   
 2002  11  09   1070.000   
 2002  11  10   1070.000   
 2002  11  11   1080.000   
 2002  11  12   1150.000   
 2002  11  13   1240.000   
 2002  11  14   1130.000   
 2002  11  15   1100.000   
 2002  11  16   1090.000   
 2002  11  17   1170.000   
 2002  11  18   1160.000   
 2002  11  19   1270.000   
 2002  11  20   1420.000   
 2002  11  21   1390.000   
 2002  11  22   1570.000   
 2002  11  23   1930.000   
 2002  11  24   2310.000   
 2002  11  25   2110.000   
 2002  11  26   1840.000   
 2002  11  27   1630.000   
 2002  11  28   1460.000   
 2002  11  29   1320.000   
 2002  11  30   1250.000   
 2002  12  01   1200.000   
 2002  12  02   1160.000   
 2002  12  03   1100.000   
 2002  12  04   1040.000   
 2002  12  05   1050.000   
 2002  12  06   998.000   
 2002  12  07   930.000   
 2002  12  08   880.000   
 2002  12  09   850.000   
 2002  12  10   839.000   
 2002  12  11   831.000   
 2002  12  12   899.000   
 2002  12  13   1010.000   
 2002  12  14   921.000   
 2002  12  15   1010.000   
 2002  12  16   1010.000   
 2002  12  17   1040.000   
 2002  12  18   1020.000   
 2002  12  19   905.000   
 2002  12  20   893.000   
 2002  12  21   824.000   
 2002  12  22   780.000   
 2002  12  23   732.000   
 2002  12  24   650.000   
 2002  12  25   635.000   
 2002  12  26   658.000   
 2002  12  27   658.000   
 2002  12  28   628.000   
 2002  12  29   569.000   
 2002  12  30   542.000   
 2002  12  31   495.000   
 2003  01  01   523.000   
 2003  01  02   704.000   
 2003  01  03   787.000   
 2003  01  04   829.000   
 2003  01  05   763.000   
 2003  01  06   790.000   
 2003  01  07   842.000   
 2003  01  08   827.000   
 2003  01  09   789.000   
 2003  01  10   722.000   
 2003  01  11   682.000   
 2003  01  12   683.000   
 2003  01  13   655.000   
 2003  01  14   605.000   
 2003  01  15   580.000   
 2003  01  16   561.000   
 2003  01  17   573.000   
 2003  01  18   562.000   
 2003  01  19   591.000   
 2003  01  20   589.000   
 2003  01  21   574.000   
 2003  01  22   629.000   
 2003  01  23   621.000   
 2003  01  24   578.000   
 2003  01  25   740.000   
 2003  01  26   1080.000   
 2003  01  27   803.000   
 2003  01  28   727.000   A
 2003  01  29   721.000   A
 2003  01  30   702.000   
 2003  01  31   801.000   
 2003  02  01   853.000   
 2003  02  02   823.000   
 2003  02  03   813.000   
 2003  02  04   806.000   
 2003  02  05   778.000   
 2003  02  06   757.000   
 2003  02  07   735.000   
 2003  02  08   731.000   
 2003  02  09   688.000   
 2003  02  10   666.000   
 2003  02  11   674.000   
 2003  02  12   650.000   
 2003  02  13   633.000   
 2003  02  14   637.000   
 2003  02  15   631.000   
 2003  02  16   643.000   
 2003  02  17   649.000   
 2003  02  18   635.000   
 2003  02  19   628.000   
 2003  02  20   638.000   A
 2003  02  21   635.000   A
 2003  02  22   628.000   
 2003  02  23   596.000   
 2003  02  24   540.000   
 2003  02  25   517.000   
 2003  02  26   507.000   
 2003  02  27   539.000   
 2003  02  28   579.000   
 2003  03  01   578.000   
 2003  03  02   573.000   
 2003  03  03   551.000   
 2003  03  04   540.000   
 2003  03  05   547.000   
 2003  03  06   548.000   
 2003  03  07   519.000   
 2003  03  08   494.000   
 2003  03  09   472.000   
 2003  03  10   482.000   
 2003  03  11   504.000   
 2003  03  12   533.000   
 2003  03  13   959.000   
 2003  03  14   1080.000   
 2003  03  15   920.000   
 2003  03  16   806.000   
 2003  03  17   757.000   
 2003  03  18   753.000   
 2003  03  19   729.000   
 2003  03  20   717.000   
 2003  03  21   748.000   
 2003  03  22   812.000   
 2003  03  23   835.000   
 2003  03  24   854.000   
 2003  03  25   849.000   
 2003  03  26   779.000   
 2003  03  27   863.000   
 2003  03  28   831.000   
 2003  03  29   808.000   
 2003  03  30   984.000   
 2003  03  31   1360.000   
 2003  04  01   1160.000   
 2003  04  02   1060.000   
 2003  04  03   1110.000   
 2003  04  04   1320.000   
 2003  04  05   1410.000   
 2003  04  06   1390.000   
 2003  04  07   1240.000   
 2003  04  08   1180.000   
 2003  04  09   1270.000   
 2003  04  10   1180.000   
 2003  04  11   1260.000   
 2003  04  12   1520.000   
 2003  04  13   1700.000   
 2003  04  14   1870.000   
 2003  04  15   1960.000   
 2003  04  16   2150.000   
 2003  04  17   2290.000   
 2003  04  18   2330.000   
 2003  04  19   2390.000   
 2003  04  20   2410.000   
 2003  04  21   2360.000   
 2003  04  22   2320.000   
 2003  04  23   2370.000   
 2003  04  24   2500.000   
 2003  04  25   2670.000   
 2003  04  26   2830.000   
 2003  04  27   3100.000   
 2003  04  28   3650.000   
 2003  04  29   3920.000   
